"Ticker","date","Emitent","Data.wykupu","Wartosc.nominalna","Wartosc.emisji","Waluta","Oprocentowanie","numer_wyplaty"
"MCI0227","2024-08-19","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 10"
"MCI0227","2024-11-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 11"
"MCI0227","2025-02-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 12"
"MCI0227","2025-05-19","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 13"
"MCI0227","2025-08-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 14"
"MCI0227","2025-11-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 15"
"MCI0227","2026-02-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 16"
"MCI0227","2026-05-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 17"
"MCI0227","2026-08-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 18"
"MCI0227","2026-11-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 19"
"MCI0227","2027-02-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 20"
"MCI0227","2027-02-18","MCI CAPITAL ASI","2027-02-18","100,00","80 636 700,00","PLN","zmienne WIBOR 3M +  3.5%","# 21"
"MCI0823","2021-01-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 1"
"MCI0823","2021-08-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 2"
"MCI0823","2022-01-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 3"
"MCI0823","2022-08-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 4"
"MCI0823","2023-01-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 5"
"MCI0823","2023-08-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 6"
"MCI0823","2023-08-20","MCI CAPITAL ASI","2023-08-20","1 000,00","20 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 7"
"MCI1126","2022-02-15","MCI CAPITAL ASI","2026-11-15","100,00","15 059 100,00","PLN","zmienne WIBOR 3M +  3.5%","# 1"
"MCI1126","2022-05-15","MCI CAPITAL ASI","2026-11-15","100,00","15 059 100,00","PLN","zmienne WIBOR 3M +  3.5%","# 2"
